regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,2,0.125,4.0,128,2048,2048,8192,2816,400.258,1108.07,674.339,0.3872
mixed,16,2,0.125,4.0,128,2048,4096,16384,5632,771.585,2206.5,1315.14,0.3788
mixed,16,2,0.125,4.0,128,4096,128,512,176,301.247,324.256,297.984,-0.1418
mixed,16,2,0.125,4.0,128,4096,256,1024,352,309.952,361.857,310.495,0.0105
mixed,16,2,0.125,4.0,128,4096,512,2048,704,334.338,429.568,327.68,-0.0699
mixed,16,2,0.125,4.0,128,4096,1024,4096,1408,385.984,574.88,363.776,-0.1176
mixed,16,2,0.125,4.0,128,4096,2048,8192,2816,479.618,1107.59,675.778,0.3124
mixed,16,2,0.125,4.0,128,4096,4096,16384,5632,775.491,2212.45,1317.67,0.3773
mixed,16,2,0.125,4.0,128,8192,128,512,176,558.049,575.105,557.153,-0.0525
mixed,16,2,0.125,4.0,128,8192,256,1024,352,558.304,607.969,559.168,0.0174
mixed,16,2,0.125,4.0,128,8192,512,2048,704,581.954,678.4,576.737,-0.0541
mixed,16,2,0.125,4.0,128,8192,1024,4096,1408,639.041,819.65,609.312,-0.1646
mixed,16,2,0.125,4.0,128,8192,2048,8192,2816,730.37,1136.87,678.786,-0.1269
mixed,16,2,0.125,4.0,128,8192,4096,16384,5632,941.442,2210.6,1321.06,0.2991
mixed,16,2,0.125,4.0,256,0,128,512,176,59.072,105.12,80.768,0.4712
mixed,16,2,0.125,4.0,256,0,256,1024,352,75.616,173.249,120.543,0.4602
mixed,16,2,0.125,4.0,256,0,512,2048,704,123.809,304.96,199.968,0.4204
mixed,16,2,0.125,4.0,256,0,1024,4096,1408,221.761,566.402,357.857,0.3949
mixed,16,2,0.125,4.0,256,0,2048,8192,2816,401.25,1110.5,675.554,0.3868
mixed,16,2,0.125,4.0,256,0,4096,16384,5632,769.922,2205.67,1311.2,0.377
mixed,16,2,0.125,4.0,256,512,128,512,176,95.327,117.216,96.511,0.0541
mixed,16,2,0.125,4.0,256,512,256,1024,352,104.352,174.722,127.808,0.3333
mixed,16,2,0.125,4.0,256,512,512,2048,704,127.137,304.93,205.856,0.4428
mixed,16,2,0.125,4.0,256,512,1024,4096,1408,224.192,568.288,360.64,0.3965
mixed,16,2,0.125,4.0,256,512,2048,8192,2816,403.17,1108.23,676.385,0.3875
mixed,16,2,0.125,4.0,256,512,4096,16384,5632,770.498,2210.69,1316,0.3788
mixed,16,2,0.125,4.0,256,1024,128,512,176,126.849,152.512,129.025,0.0848
mixed,16,2,0.125,4.0,256,1024,256,1024,352,137.312,186.144,138.176,0.0177
mixed,16,2,0.125,4.0,256,1024,512,2048,704,162.593,307.745,207.106,0.3067
mixed,16,2,0.125,4.0,256,1024,1024,4096,1408,224.641,568.738,363.809,0.4044
mixed,16,2,0.125,4.0,256,1024,2048,8192,2816,402.527,1106.18,677.217,0.3904
mixed,16,2,0.125,4.0,256,1024,4096,16384,5632,771.779,2203.24,1309.48,0.3756
mixed,16,2,0.125,4.0,256,2048,128,512,176,190.946,215.776,190.656,-0.0117
mixed,16,2,0.125,4.0,256,2048,256,1024,352,200.096,252.065,201.728,0.0314
mixed,16,2,0.125,4.0,256,2048,512,2048,704,226.913,317.922,219.713,-0.0791
mixed,16,2,0.125,4.0,256,2048,1024,4096,1408,277.887,571.009,368.897,0.3105
mixed,16,2,0.125,4.0,256,2048,2048,8192,2816,404.418,1108.33,679.905,0.3914
mixed,16,2,0.125,4.0,256,2048,4096,16384,5632,771.138,2205.54,1315.49,0.3795
mixed,16,2,0.125,4.0,256,4096,128,512,176,313.887,341.377,318.592,0.1712
mixed,16,2,0.125,4.0,256,4096,256,1024,352,325.985,376.16,328.096,0.0421
mixed,16,2,0.125,4.0,256,4096,512,2048,704,351.679,446.369,346.914,-0.0503
mixed,16,2,0.125,4.0,256,4096,1024,4096,1408,403.458,584.193,383.551,-0.1101
mixed,16,2,0.125,4.0,256,4096,2048,8192,2816,495.905,1102.95,687.233,0.3152
mixed,16,2,0.125,4.0,256,4096,4096,16384,5632,776.449,2221.83,1385.12,0.4211
mixed,16,2,0.125,4.0,256,8192,128,512,176,588.833,613.504,591.009,0.0882
mixed,16,2,0.125,4.0,256,8192,256,1024,352,602.881,651.619,599.136,-0.0768
mixed,16,2,0.125,4.0,256,8192,512,2048,704,635.777,726.144,625.728,-0.1112
mixed,16,2,0.125,4.0,256,8192,1024,4096,1408,683.62,872.799,660.643,-0.1215
mixed,16,2,0.125,4.0,256,8192,2048,8192,2816,777.026,1184.13,731.489,-0.1119
mixed,16,2,0.125,4.0,256,8192,4096,16384,5632,990.466,2312.78,1385.8,0.299
mixed,16,2,0.125,4.0,512,0,128,512,176,99.967,134.432,108.578,0.2498
mixed,16,2,0.125,4.0,512,0,256,1024,352,108.449,197.475,152.098,0.4903
mixed,16,2,0.125,4.0,512,0,512,2048,704,151.198,332.896,231.777,0.4435
mixed,16,2,0.125,4.0,512,0,1024,4096,1408,247.041,602.754,389.538,0.4006
mixed,16,2,0.125,4.0,512,0,2048,8192,2816,431.778,1159.75,711.326,0.384
mixed,16,2,0.125,4.0,512,0,4096,16384,5632,812.387,2308.81,1319.11,0.3386
mixed,16,2,0.125,4.0,512,512,128,512,176,141.119,166.272,144.512,0.1349
mixed,16,2,0.125,4.0,512,512,256,1024,352,153.792,220.608,163.232,0.1413
mixed,16,2,0.125,4.0,512,512,512,2048,704,181.538,323.231,249.41,0.479
mixed,16,2,0.125,4.0,512,512,1024,4096,1408,251.808,578.912,404.993,0.4683
mixed,16,2,0.125,4.0,512,512,2048,8192,2816,415.361,1112.29,693.986,0.3998
mixed,16,2,0.125,4.0,512,512,4096,16384,5632,781.505,2210.31,1321.8,0.3781
mixed,16,2,0.125,4.0,512,1024,128,512,176,178.976,216.319,185.184,0.1662
mixed,16,2,0.125,4.0,512,1024,256,1024,352,196.449,256.225,204.193,0.1296
mixed,16,2,0.125,4.0,512,1024,512,2048,704,229.312,348.063,261.024,0.267
mixed,16,2,0.125,4.0,512,1024,1024,4096,1408,304.193,581.121,438.85,0.4863
mixed,16,2,0.125,4.0,512,1024,2048,8192,2816,420.544,1110.76,721.665,0.4363
mixed,16,2,0.125,4.0,512,1024,4096,16384,5632,780.897,2209.67,1323.39,0.3797
mixed,16,2,0.125,4.0,512,2048,128,512,176,244.032,290.082,248.736,0.1021
mixed,16,2,0.125,4.0,512,2048,256,1024,352,260.448,345.92,271.329,0.1273
mixed,16,2,0.125,4.0,512,2048,512,2048,704,308.064,450.658,327.778,0.1383
mixed,16,2,0.125,4.0,512,2048,1024,4096,1408,352.383,599.81,452.865,0.4061
mixed,16,2,0.125,4.0,512,2048,2048,8192,2816,519.363,1110.53,819.393,0.5075
mixed,16,2,0.125,4.0,512,2048,4096,16384,5632,784.003,2207.62,1340.29,0.3908
mixed,16,2,0.125,4.0,512,4096,128,512,176,368.895,415.391,377.09,0.1763
mixed,16,2,0.125,4.0,512,4096,256,1024,352,385.954,479.935,398.69,0.1355
mixed,16,2,0.125,4.0,512,4096,512,2048,704,436.13,605.731,454.944,0.1109
mixed,16,2,0.125,4.0,512,4096,1024,4096,1408,531.17,832.132,553.185,0.0731
mixed,16,2,0.125,4.0,512,4096,2048,8192,2816,602.914,1115.94,832.931,0.4484
mixed,16,2,0.125,4.0,512,4096,4096,16384,5632,938.784,2226.79,1569.28,0.4895
mixed,16,2,0.125,4.0,512,8192,128,512,176,618.911,671.201,629.473,0.202
mixed,16,2,0.125,4.0,512,8192,256,1024,352,645.665,736.704,647.011,0.0148
mixed,16,2,0.125,4.0,512,8192,512,2048,704,686.787,867.491,705.952,0.1061
mixed,16,2,0.125,4.0,512,8192,1024,4096,1408,781.602,1115.55,804.292,0.0679
mixed,16,2,0.125,4.0,512,8192,2048,8192,2816,957.73,1602.08,993.056,0.0548
mixed,16,2,0.125,4.0,512,8192,4096,16384,5632,1125.92,2203.24,1586.15,0.4272
mixed,16,2,0.125,4.0,1024,0,128,512,176,176.449,206.528,179.68,0.1074
mixed,16,2,0.125,4.0,1024,0,256,1024,352,188.319,258.879,199.456,0.1578
mixed,16,2,0.125,4.0,1024,0,512,2048,704,216.288,376.128,283.169,0.4184
mixed,16,2,0.125,4.0,1024,0,1024,4096,1408,302.464,627.65,441.953,0.429
mixed,16,2,0.125,4.0,1024,0,2048,8192,2816,469.056,1154.43,745.314,0.4031
mixed,16,2,0.125,4.0,1024,0,4096,16384,5632,825.889,2235.78,1360.74,0.3794
mixed,16,2,0.125,4.0,1024,512,128,512,176,237.057,270.273,238.975,0.0577
mixed,16,2,0.125,4.0,1024,512,256,1024,352,251.583,306.4,254.752,0.0578
mixed,16,2,0.125,4.0,1024,512,512,2048,704,279.872,425.761,319.362,0.2707
mixed,16,2,0.125,4.0,1024,512,1024,4096,1408,343.52,669.537,477.825,0.412
mixed,16,2,0.125,4.0,1024,512,2048,8192,2816,514.241,1180.39,794.849,0.4212
mixed,16,2,0.125,4.0,1024,512,4096,16384,5632,860.45,2235.88,1402.88,0.3944
mixed,16,2,0.125,4.0,1024,1024,128,512,176,298.048,331.937,299.903,0.0547
mixed,16,2,0.125,4.0,1024,1024,256,1024,352,309.151,368.866,317.728,0.1436
mixed,16,2,0.125,4.0,1024,1024,512,2048,704,344.737,463.873,354.849,0.0849
mixed,16,2,0.125,4.0,1024,1024,1024,4096,1408,390.593,709.185,520.13,0.4066
mixed,16,2,0.125,4.0,1024,1024,2048,8192,2816,560.192,1216.8,833.601,0.4164
mixed,16,2,0.125,4.0,1024,1024,4096,16384,5632,901.666,2255.75,1449.41,0.4045
mixed,16,2,0.125,4.0,1024,2048,128,512,176,420.224,448.288,423.584,0.1197
mixed,16,2,0.125,4.0,1024,2048,256,1024,352,428.225,494.91,431.393,0.0475
mixed,16,2,0.125,4.0,1024,2048,512,2048,704,462.976,555.52,458.242,-0.0512
mixed,16,2,0.125,4.0,1024,2048,1024,4096,1408,525.984,794.561,581.826,0.2079
mixed,16,2,0.125,4.0,1024,2048,2048,8192,2816,619.555,1296.36,898.563,0.4122
mixed,16,2,0.125,4.0,1024,2048,4096,16384,5632,979.459,2319.62,1538.53,0.4172
mixed,16,2,0.125,4.0,1024,4096,128,512,176,665.217,682.755,665.473,0.0146
mixed,16,2,0.125,4.0,1024,4096,256,1024,352,671.396,722.306,672.128,0.0144
mixed,16,2,0.125,4.0,1024,4096,512,2048,704,696.962,807.49,692.61,-0.0394
mixed,16,2,0.125,4.0,1024,4096,1024,4096,1408,753.154,942.626,735.424,-0.0936
mixed,16,2,0.125,4.0,1024,4096,2048,8192,2816,857.665,1440.48,1084.93,0.3899
mixed,16,2,0.125,4.0,1024,4096,4096,16384,5632,1125.35,2690.44,1647.24,0.3335
mixed,16,2,0.125,4.0,1024,8192,128,512,176,1150.98,1173.83,1152.9,0.0841
mixed,16,2,0.125,4.0,1024,8192,256,1024,352,1158.18,1205.47,1161.06,0.0608
mixed,16,2,0.125,4.0,1024,8192,512,2048,704,1183.39,1275.33,1176.32,-0.077
mixed,16,2,0.125,4.0,1024,8192,1024,4096,1408,1229.32,1449.38,1214.79,-0.066
mixed,16,2,0.125,4.0,1024,8192,2048,8192,2816,1328.93,1720.52,1309.76,-0.049
mixed,16,2,0.125,4.0,1024,8192,4096,16384,5632,1531.81,2788.74,2084.23,0.4395
mixed,16,2,0.125,4.0,2048,0,128,512,176,397.312,428.416,399.167,0.0596
mixed,16,2,0.125,4.0,2048,0,256,1024,352,405.823,464.833,411.328,0.0933
mixed,16,2,0.125,4.0,2048,0,512,2048,704,438.691,568.13,448.033,0.0722
mixed,16,2,0.125,4.0,2048,0,1024,4096,1408,492,824.26,617.602,0.378
mixed,16,2,0.125,4.0,2048,0,2048,8192,2816,656.483,1317.83,941.505,0.431
mixed,16,2,0.125,4.0,2048,0,4096,16384,5632,1008.83,2361.96,1564.68,0.4108
mixed,16,2,0.125,4.0,2048,512,128,512,176,495.363,526.657,497.697,0.0746
mixed,16,2,0.125,4.0,2048,512,256,1024,352,510.304,566.24,515.426,0.0916
mixed,16,2,0.125,4.0,2048,512,512,2048,704,540.575,645.858,544.001,0.0325
mixed,16,2,0.125,4.0,2048,512,1024,4096,1408,597.027,903.939,696.832,0.3252
mixed,16,2,0.125,4.0,2048,512,2048,8192,2816,746.979,1403.65,1026.98,0.4264
mixed,16,2,0.125,4.0,2048,512,4096,16384,5632,1100.45,2394.37,1646.24,0.4218
mixed,16,2,0.125,4.0,2048,1024,128,512,176,590.655,624.514,598.017,0.2174
mixed,16,2,0.125,4.0,2048,1024,256,1024,352,605.697,671.394,613.635,0.1208
mixed,16,2,0.125,4.0,2048,1024,512,2048,704,640.035,745.25,639.01,-0.0097
mixed,16,2,0.125,4.0,2048,1024,1024,4096,1408,698.691,993.027,764.323,0.223
mixed,16,2,0.125,4.0,2048,1024,2048,8192,2816,821.477,1491.59,1105.35,0.4236
mixed,16,2,0.125,4.0,2048,1024,4096,16384,5632,1180.99,2455.21,1745.28,0.4429
mixed,16,2,0.125,4.0,2048,2048,128,512,176,781.761,818.403,790.081,0.2271
mixed,16,2,0.125,4.0,2048,2048,256,1024,352,796.227,873.508,802.882,0.0861
mixed,16,2,0.125,4.0,2048,2048,512,2048,704,830.624,949.057,838.596,0.0673
mixed,16,2,0.125,4.0,2048,2048,1024,4096,1408,895.939,1148.36,916.833,0.0828
mixed,16,2,0.125,4.0,2048,2048,2048,8192,2816,1004.1,1675.84,1257.12,0.3767
mixed,16,2,0.125,4.0,2048,2048,4096,16384,5632,1356.64,2628.1,1917.09,0.4408
mixed,16,2,0.125,4.0,2048,4096,128,512,176,1148.87,1186.12,1151.52,0.0713
mixed,16,2,0.125,4.0,2048,4096,256,1024,352,1162.56,1244.58,1169.41,0.0835
mixed,16,2,0.125,4.0,2048,4096,512,2048,704,1201.54,1363.11,1209.19,0.0473
mixed,16,2,0.125,4.0,2048,4096,1024,4096,1408,1298.53,1517.76,1297.86,-0.0031
mixed,16,2,0.125,4.0,2048,4096,2048,8192,2816,1409.09,2000.13,1556.26,0.249
mixed,16,2,0.125,4.0,2048,4096,4096,16384,5632,1680.32,3093.77,2260.01,0.4101
mixed,16,2,0.125,4.0,2048,8192,128,512,176,1877.35,1924.65,1887.37,0.2118
mixed,16,2,0.125,4.0,2048,8192,256,1024,352,1892.1,1976.67,1910.37,0.2161
mixed,16,2,0.125,4.0,2048,8192,512,2048,704,1938.85,2108.36,1939.46,0.0036
mixed,16,2,0.125,4.0,2048,8192,1024,4096,1408,2024.61,2350.34,2031.11,0.0199
mixed,16,2,0.125,4.0,2048,8192,2048,8192,2816,2203.53,2730.35,2208.9,0.0102
mixed,16,2,0.125,4.0,2048,8192,4096,16384,5632,2405.96,3863.56,2798.66,0.2694
pure,16,3,0.1875,4.0,0,0,128,512,200,52.381,74.367,54.559,0.0991
pure,16,3,0.1875,4.0,0,0,256,1024,400,68.129,109.761,68,-0.0031
pure,16,3,0.1875,4.0,0,0,512,2048,800,96.672,177.024,97.055,0.0048
pure,16,3,0.1875,4.0,0,0,1024,4096,1600,146.753,329.057,153.634,0.0377
pure,16,3,0.1875,4.0,0,0,2048,8192,3200,260.706,596.543,260.576,-0.0004
pure,16,3,0.1875,4.0,0,0,4096,16384,6400,487.809,1131.37,504.224,0.0255
mixed,16,3,0.1875,4.0,16,0,128,512,200,53.217,99.104,73.728,0.447
mixed,16,3,0.1875,4.0,16,0,256,1024,400,84.289,167.617,113.888,0.3552
mixed,16,3,0.1875,4.0,16,0,512,2048,800,134.624,300.577,194.625,0.3616
mixed,16,3,0.1875,4.0,16,0,1024,4096,1600,238.016,566.241,353.537,0.352
mixed,16,3,0.1875,4.0,16,0,2048,8192,3200,448.577,1116.84,672.385,0.3349
mixed,16,3,0.1875,4.0,16,0,4096,16384,6400,872.193,2205.54,1309.54,0.328
mixed,16,3,0.1875,4.0,16,512,128,512,200,78.144,100.576,76.769,-0.0613
mixed,16,3,0.1875,4.0,16,512,256,1024,400,92.545,168.032,116.546,0.3179
mixed,16,3,0.1875,4.0,16,512,512,2048,800,133.793,300.032,195.392,0.3705
mixed,16,3,0.1875,4.0,16,512,1024,4096,1600,238.401,566.466,353.824,0.3518
mixed,16,3,0.1875,4.0,16,512,2048,8192,3200,448.258,1112.07,673.28,0.339
mixed,16,3,0.1875,4.0,16,512,4096,16384,6400,868.353,2208.2,1314.02,0.3326
mixed,16,3,0.1875,4.0,16,1024,128,512,200,109.984,133.312,107.968,-0.0864
mixed,16,3,0.1875,4.0,16,1024,256,1024,400,124.129,170.271,117.183,-0.1505
mixed,16,3,0.1875,4.0,16,1024,512,2048,800,150.944,302.017,197.315,0.3069
mixed,16,3,0.1875,4.0,16,1024,1024,4096,1600,238.623,566.851,357.185,0.3612
mixed,16,3,0.1875,4.0,16,1024,2048,8192,3200,447.616,1110.53,672.771,0.3396
mixed,16,3,0.1875,4.0,16,1024,4096,16384,6400,871.267,2209.09,1313.41,0.3305
mixed,16,3,0.1875,4.0,16,2048,128,512,200,172.001,195.169,169.954,-0.0884
mixed,16,3,0.1875,4.0,16,2048,256,1024,400,186.784,232.608,179.426,-0.1606
mixed,16,3,0.1875,4.0,16,2048,512,2048,800,212.929,302.402,197.601,-0.1713
mixed,16,3,0.1875,4.0,16,2048,1024,4096,1600,266.752,565.825,356.416,0.2998
mixed,16,3,0.1875,4.0,16,2048,2048,8192,3200,447.619,1115.46,673.729,0.3386
mixed,16,3,0.1875,4.0,16,2048,4096,16384,6400,872.609,2206.31,1315.81,0.3323
mixed,16,3,0.1875,4.0,16,4096,128,512,200,295.968,319.168,294.913,-0.0455
mixed,16,3,0.1875,4.0,16,4096,256,1024,400,311.393,356.64,303.392,-0.1768
mixed,16,3,0.1875,4.0,16,4096,512,2048,800,337.122,426.466,321.25,-0.1777
mixed,16,3,0.1875,4.0,16,4096,1024,4096,1600,392.576,569.826,358.017,-0.195
mixed,16,3,0.1875,4.0,16,4096,2048,8192,3200,501.601,1123.04,674.435,0.2781
mixed,16,3,0.1875,4.0,16,4096,4096,16384,6400,876.96,2211.62,1318.12,0.3305
mixed,16,3,0.1875,4.0,16,8192,128,512,200,554.113,566.21,555.616,0.1242
mixed,16,3,0.1875,4.0,16,8192,256,1024,400,557.665,602.497,557.282,-0.0085
mixed,16,3,0.1875,4.0,16,8192,512,2048,800,585.057,676.192,567.872,-0.1886
mixed,16,3,0.1875,4.0,16,8192,1024,4096,1600,639.423,814.274,605.729,-0.1927
mixed,16,3,0.1875,4.0,16,8192,2048,8192,3200,749.826,1132.48,679.074,-0.1849
mixed,16,3,0.1875,4.0,16,8192,4096,16384,6400,988.324,2212.87,1316.33,0.2679
mixed,16,3,0.1875,4.0,32,0,128,512,200,52.864,99.297,73.154,0.437
mixed,16,3,0.1875,4.0,32,0,256,1024,400,82.753,168.162,113.216,0.3567
mixed,16,3,0.1875,4.0,32,0,512,2048,800,133.728,300.64,193.984,0.361
mixed,16,3,0.1875,4.0,32,0,1024,4096,1600,236.577,566.209,355.264,0.3601
mixed,16,3,0.1875,4.0,32,0,2048,8192,3200,448.16,1115.2,675.042,0.3401
mixed,16,3,0.1875,4.0,32,0,4096,16384,6400,872.45,2207.53,1310.4,0.328
mixed,16,3,0.1875,4.0,32,512,128,512,200,78.335,101.57,77.44,-0.0385
mixed,16,3,0.1875,4.0,32,512,256,1024,400,93.633,168.64,116.736,0.308
mixed,16,3,0.1875,4.0,32,512,512,2048,800,133.697,300.513,196.16,0.3744
mixed,16,3,0.1875,4.0,32,512,1024,4096,1600,237.954,565.953,354.88,0.3565
mixed,16,3,0.1875,4.0,32,512,2048,8192,3200,448.257,1112.07,673.155,0.3388
mixed,16,3,0.1875,4.0,32,512,4096,16384,6400,868.675,2206.63,1315.75,0.3341
mixed,16,3,0.1875,4.0,32,1024,128,512,200,109.824,133.599,108.224,-0.0673
mixed,16,3,0.1875,4.0,32,1024,256,1024,400,124.96,170.496,116.64,-0.1827
mixed,16,3,0.1875,4.0,32,1024,512,2048,800,149.984,301.057,196.544,0.3082
mixed,16,3,0.1875,4.0,32,1024,1024,4096,1600,237.887,568,356.288,0.3587
mixed,16,3,0.1875,4.0,32,1024,2048,8192,3200,448.162,1113.44,671.074,0.3351
mixed,16,3,0.1875,4.0,32,1024,4096,16384,6400,870.978,2209.03,1319.46,0.3352
mixed,16,3,0.1875,4.0,32,2048,128,512,200,171.936,194.88,170.879,-0.0461
mixed,16,3,0.1875,4.0,32,2048,256,1024,400,187.328,232.001,179.551,-0.1741
mixed,16,3,0.1875,4.0,32,2048,512,2048,800,212.897,302.496,197.728,-0.1693
mixed,16,3,0.1875,4.0,32,2048,1024,4096,1600,268.128,569.026,356.672,0.2943
mixed,16,3,0.1875,4.0,32,2048,2048,8192,3200,448.642,1111.94,675.04,0.3413
mixed,16,3,0.1875,4.0,32,2048,4096,16384,6400,876.002,2212.01,1316.39,0.3296
mixed,16,3,0.1875,4.0,32,4096,128,512,200,295.775,318.912,295.361,-0.0179
mixed,16,3,0.1875,4.0,32,4096,256,1024,400,310.592,356.447,304.608,-0.1305
mixed,16,3,0.1875,4.0,32,4096,512,2048,800,338.496,426.624,320.801,-0.2008
mixed,16,3,0.1875,4.0,32,4096,1024,4096,1600,392.256,568.033,359.329,-0.1873
mixed,16,3,0.1875,4.0,32,4096,2048,8192,3200,504.196,1122.95,675.073,0.2762
mixed,16,3,0.1875,4.0,32,4096,4096,16384,6400,878.531,2208.42,1319.08,0.3313
mixed,16,3,0.1875,4.0,32,8192,128,512,200,554.689,565.857,555.395,0.0632
mixed,16,3,0.1875,4.0,32,8192,256,1024,400,559.137,604.483,556.896,-0.0494
mixed,16,3,0.1875,4.0,32,8192,512,2048,800,582.147,673.857,567.617,-0.1584
mixed,16,3,0.1875,4.0,32,8192,1024,4096,1600,638.114,815.583,604.673,-0.1884
mixed,16,3,0.1875,4.0,32,8192,2048,8192,3200,750.786,1134.4,674.882,-0.1979
mixed,16,3,0.1875,4.0,32,8192,4096,16384,6400,995.01,2211.37,1318.47,0.2659
mixed,16,3,0.1875,4.0,64,0,128,512,200,53.568,99.2,73.215,0.4306
mixed,16,3,0.1875,4.0,64,0,256,1024,400,83.424,168.16,113.345,0.3531
mixed,16,3,0.1875,4.0,64,0,512,2048,800,134.624,300,195.618,0.3688
mixed,16,3,0.1875,4.0,64,0,1024,4096,1600,237.794,565.985,354.753,0.3564
mixed,16,3,0.1875,4.0,64,0,2048,8192,3200,447.713,1118.6,672.066,0.3344
mixed,16,3,0.1875,4.0,64,0,4096,16384,6400,873.283,2213.1,1315.91,0.3304
mixed,16,3,0.1875,4.0,64,512,128,512,200,78.782,102.08,78.112,-0.0288
mixed,16,3,0.1875,4.0,64,512,256,1024,400,94.624,168.416,116.704,0.2992
mixed,16,3,0.1875,4.0,64,512,512,2048,800,134.24,300.867,196.863,0.3758
mixed,16,3,0.1875,4.0,64,512,1024,4096,1600,238.209,568.673,357.729,0.3617
mixed,16,3,0.1875,4.0,64,512,2048,8192,3200,448.001,1112.68,673.119,0.3387
mixed,16,3,0.1875,4.0,64,512,4096,16384,6400,870.145,2211.05,1318.18,0.3341
mixed,16,3,0.1875,4.0,64,1024,128,512,200,111.136,135.007,109.122,-0.0844
mixed,16,3,0.1875,4.0,64,1024,256,1024,400,126.273,170.785,118.945,-0.1646
mixed,16,3,0.1875,4.0,64,1024,512,2048,800,152.832,300.512,197.345,0.3014
mixed,16,3,0.1875,4.0,64,1024,1024,4096,1600,237.665,569.315,356.033,0.3569
mixed,16,3,0.1875,4.0,64,1024,2048,8192,3200,448.675,1111.68,672.961,0.3383
mixed,16,3,0.1875,4.0,64,1024,4096,16384,6400,873.504,2203.27,1316.9,0.3334
mixed,16,3,0.1875,4.0,64,2048,128,512,200,173.6,197.184,172.195,-0.0596
mixed,16,3,0.1875,4.0,64,2048,256,1024,400,188.962,233.727,181.568,-0.1652
mixed,16,3,0.1875,4.0,64,2048,512,2048,800,215.329,304.416,198.272,-0.1915
mixed,16,3,0.1875,4.0,64,2048,1024,4096,1600,270.815,571.135,357.666,0.2892
mixed,16,3,0.1875,4.0,64,2048,2048,8192,3200,447.682,1111.91,673.28,0.3396
mixed,16,3,0.1875,4.0,64,2048,4096,16384,6400,875.936,2208.17,1317.12,0.3312
mixed,16,3,0.1875,4.0,64,4096,128,512,200,296.193,320.896,295.744,-0.0182
mixed,16,3,0.1875,4.0,64,4096,256,1024,400,312.289,357.219,305.825,-0.1439
mixed,16,3,0.1875,4.0,64,4096,512,2048,800,338.753,427.649,323.359,-0.1732
mixed,16,3,0.1875,4.0,64,4096,1024,4096,1600,394.784,568.995,360.705,-0.1956
mixed,16,3,0.1875,4.0,64,4096,2048,8192,3200,503.585,1121.47,676.323,0.2796
mixed,16,3,0.1875,4.0,64,4096,4096,16384,6400,881.186,2210.53,1317.09,0.3279
mixed,16,3,0.1875,4.0,64,8192,128,512,200,554.435,566.881,559.136,0.3777
mixed,16,3,0.1875,4.0,64,8192,256,1024,400,559.873,604.897,558.08,-0.0398
mixed,16,3,0.1875,4.0,64,8192,512,2048,800,584.77,672.034,570.242,-0.1665
mixed,16,3,0.1875,4.0,64,8192,1024,4096,1600,640.832,821.538,604.288,-0.2022
mixed,16,3,0.1875,4.0,64,8192,2048,8192,3200,750.755,1138.14,676.545,-0.1916
mixed,16,3,0.1875,4.0,64,8192,4096,16384,6400,991.555,2211.17,1323.04,0.2718
mixed,16,3,0.1875,4.0,128,0,128,512,200,53.439,100.8,75.552,0.4669
mixed,16,3,0.1875,4.0,128,0,256,1024,400,85.345,168.738,116.128,0.3691
mixed,16,3,0.1875,4.0,128,0,512,2048,800,135.84,301.954,196.384,0.3645
mixed,16,3,0.1875,4.0,128,0,1024,4096,1600,237.216,566.53,355.33,0.3587
mixed,16,3,0.1875,4.0,128,0,2048,8192,3200,449.152,1118.15,672.674,0.3341
mixed,16,3,0.1875,4.0,128,0,4096,16384,6400,875.426,2210.15,1316.45,0.3304
mixed,16,3,0.1875,4.0,128,512,128,512,200,80.384,104.736,79.68,-0.0289
mixed,16,3,0.1875,4.0,128,512,256,1024,400,96.257,169.891,119.393,0.3142
mixed,16,3,0.1875,4.0,128,512,512,2048,800,136.256,300.929,198.21,0.3762
mixed,16,3,0.1875,4.0,128,512,1024,4096,1600,238.497,568.035,358.144,0.3631
mixed,16,3,0.1875,4.0,128,512,2048,8192,3200,448.001,1111.59,675.329,0.3426
mixed,16,3,0.1875,4.0,128,512,4096,16384,6400,871.395,2211.62,1318.72,0.3338
mixed,16,3,0.1875,4.0,128,1024,128,512,200,111.648,136.642,111.167,-0.0192
mixed,16,3,0.1875,4.0,128,1024,256,1024,400,128.385,172.481,120.288,-0.1836
mixed,16,3,0.1875,4.0,128,1024,512,2048,800,154.145,302.593,198.368,0.2979
mixed,16,3,0.1875,4.0,128,1024,1024,4096,1600,238.528,569.983,358.978,0.3634
mixed,16,3,0.1875,4.0,128,1024,2048,8192,3200,449.377,1113.38,675.136,0.34
mixed,16,3,0.1875,4.0,128,1024,4096,16384,6400,871.523,2209.45,1320.13,0.3353
mixed,16,3,0.1875,4.0,128,2048,128,512,200,174.752,199.327,174.272,-0.0195
mixed,16,3,0.1875,4.0,128,2048,256,1024,400,191.62,235.201,185.697,-0.1359
mixed,16,3,0.1875,4.0,128,2048,512,2048,800,217.408,305.312,203.2,-0.1616
mixed,16,3,0.1875,4.0,128,2048,1024,4096,1600,271.648,570.945,358.081,0.2888
mixed,16,3,0.1875,4.0,128,2048,2048,8192,3200,449.216,1109.67,676.93,0.3448
mixed,16,3,0.1875,4.0,128,2048,4096,16384,6400,870.98,2210.86,1321.12,0.336
